Date,return,
12/23/1937,-0.005381179,
12/24/1937,-0.005410293,
12/27/1937,-0.034026271,
12/28/1937,-0.036194427,
12/29/1937,0.010612738,
12/30/1937,0.013346242,
12/31/1937,-0.000947418,
1/3/1938,-0.002847653,
1/4/1938,0.043707561,
1/5/1938,-0.006389798,
1/6/1938,0.072405844,
1/7/1938,-0.036430742,
1/10/1938,0.047443136,
1/11/1938,0.00671707,
1/12/1938,-0.009247649,
1/13/1938,-0.014462183,
1/14/1938,0.002567396,
1/17/1938,-0.002567396,
1/18/1938,-0.010336009,
1/19/1938,-0.008695707,
1/20/1938,0.018174451,
1/21/1938,-0.019048195,
1/24/1938,-0.003502631,
1/25/1938,-0.015915455,
1/26/1938,-0.039078121,
1/27/1938,-0.013999295,
1/28/1938,-0.008494624,
1/31/1938,0.013182865,
2/1/1938,0.018536212,
2/2/1938,-0.013869848,
2/3/1938,-0.03795522,
2/4/1938,0.019157674,
2/7/1938,0.001895735,
2/8/1938,0.039002158,
2/9/1938,-0.007312647,
2/10/1938,0.006401485,
2/11/1938,-0.003652972,
2/14/1938,0.008200502,
2/15/1938,-0.011866867,
2/16/1938,-0.001838236,
2/17/1938,0.025432797,
2/18/1938,-0.011727694,
2/21/1938,0.032145625,
2/23/1938,0.026020549,
2/24/1938,-0.014661755,
2/25/1938,0.005199318,
2/28/1938,-0.020079243,
3/1/1938,0.010526413,
3/2/1938,-0.009644967,
3/3/1938,-0.009738899,
3/4/1938,-0.009834679,
3/7/1938,-0.022717924,
3/8/1938,0,
3/9/1938,0.000918696,
3/10/1938,-0.011080446,
3/11/1938,-0.017799065,
3/14/1938,0.018727139,
3/15/1938,0.030153038,
3/16/1938,-0.045106588,
3/17/1938,-0.00851069,
3/18/1938,-0.032821479,
3/21/1938,0.018474031,
3/22/1938,-0.031313713,
3/23/1938,-0.020080996,
3/24/1938,0.003037977,
3/25/1938,-0.056147802,
3/28/1938,-0.008592964,
3/29/1938,-0.06001801,
3/30/1938,-0.012680285,
3/31/1938,-0.014018921,
4/1/1938,0.047108078,
4/4/1938,0.036367644,
4/5/1938,0.025642431,
4/6/1938,-0.022400937,
4/7/1938,-0.007579896,
4/8/1938,0.044640781,
4/11/1938,0.033728286,
4/12/1938,0.010000083,
4/13/1938,0.004962789,
4/14/1938,0.009852296,
4/18/1938,0.020379162,
4/19/1938,-0.02924185,
4/20/1938,-0.004957868,
4/21/1938,0.009891277,
4/22/1938,0.028143536,
4/25/1938,-0.023234346,
4/26/1938,-0.025795081,
4/27/1938,0.012980711,
4/28/1938,-0.031236797,
4/29/1938,0.001023018,
5/2/1938,-0.019618595,
5/3/1938,0.026750566,
5/4/1938,0.016113138,
5/5/1938,-0.004004009,
5/6/1938,0.045105685,
5/9/1938,0.018993923,
5/10/1938,-0.018993923,
5/11/1938,0.005736153,
5/12/1938,-0.005736153,
5/13/1938,-0.016433429,
5/16/1938,-0.017699577,
5/17/1938,0.005934736,
5/18/1938,-0.013902905,
5/19/1938,0.01093994,
5/20/1938,-0.014947961,
5/23/1938,-0.007052926,
5/24/1938,-0.018367863,
5/25/1938,-0.017662797,
5/26/1938,-0.026554933,
5/27/1938,-0.001077006,
5/31/1938,-0.001078167,
6/1/1938,0.031849826,
6/2/1938,-0.00313972,
6/3/1938,-0.012658397,
6/6/1938,0.033406029,
6/7/1938,-0.004115232,
6/8/1938,0.003088011,
6/9/1938,0.021353124,
6/10/1938,-0.014184635,
6/13/1938,-0.028987537,
6/14/1938,0.011488377,
6/15/1938,0.004145084,
6/16/1938,0.009264091,
6/17/1938,-0.009264091,
6/20/1938,0.052378538,
6/21/1938,0.026151611,
6/22/1938,0.025485098,
6/23/1938,0.027575277,
6/24/1938,0.010820665,
6/27/1938,0.009817125,
6/28/1938,-0.000888494,
6/29/1938,0.040928655,
6/30/1938,-0.013745921,
7/1/1938,0.02982752,
7/5/1938,0.005860209,
7/6/1938,0.013267193,
7/7/1938,-0.004127121,
7/8/1938,-0.016680954,
7/11/1938,-0.013548048,
7/12/1938,0.026084777,
7/13/1938,-0.007503162,
7/14/1938,-0.009247649,
7/15/1938,0.01342302,
7/18/1938,0.028749413,
7/19/1938,0.025580931,
7/20/1938,-0.011111225,
7/21/1938,0.000797766,
7/22/1938,0.00079713,
7/25/1938,0.019724505,
7/26/1938,-0.014162314,
7/27/1938,-0.02975692,
7/28/1938,0.018601426,
7/29/1938,-0.012092046,
8/1/1938,-0.00650938,
8/2/1938,0.012976662,
8/3/1938,-0.008903337,
8/4/1938,0.006483005,
8/5/1938,0.022365149,
8/8/1938,0.005513996,
8/9/1938,-0.006304197,
8/10/1938,-0.012728891,
8/11/1938,-0.025954417,
8/12/1938,-0.020756245,
8/15/1938,0,
8/16/1938,0.013333531,
8/17/1938,0.00165426,
8/18/1938,-0.000826788,
8/19/1938,0.018033276,
8/22/1938,-0.003254681,
8/23/1938,0.022563407,
8/24/1938,-0.0023933,
8/25/1938,0.007955491,
8/26/1938,-0.009554213,
8/29/1938,-0.053400777,
8/30/1938,0.015906572,
8/31/1938,0.001659751,
9/1/1938,-0.01167653,
9/2/1938,0.028124269,
9/6/1938,-0.003267977,
9/7/1938,0.015428645,
9/8/1938,-0.009716676,
9/9/1938,-0.022213994,
9/12/1938,0.003322262,
9/13/1938,-0.058915884,
9/14/1938,-0.006175582,
9/15/1938,0.032218721,
9/16/1938,-0.020779968,
9/19/1938,0.006105558,
9/20/1938,0.033350675,
9/21/1938,0.005870038,
9/22/1938,-0.017714508,
9/23/1938,-0.033754827,
9/26/1938,-0.03038661,
9/27/1938,-0.002726035,
9/28/1938,0.043620622,
9/29/1938,0.035932009,
9/30/1938,0.028170877,
10/3/1938,0.022618089,
10/4/1938,-0.003200003,
10/5/1938,0.029994356,
10/6/1938,-0.003115267,
10/7/1938,0.00233736,
10/10/1938,0.079264195,
10/11/1938,-0.080042708,
10/13/1938,0.030677252,
10/14/1938,-0.006820792,
10/17/1938,-0.006102231,
10/18/1938,0.013678025,
10/19/1938,-0.01827926,
10/20/1938,0.015255826,
10/21/1938,0.003023434,
10/24/1938,0.011257155,
10/25/1938,0.002236304,
10/26/1938,-0.012739026,
10/27/1938,0.005265149,
10/28/1938,-0.014356121,
10/31/1938,0.002280503,
11/1/1938,-0.005329286,
11/2/1938,0.003809528,
11/3/1938,0.003037208,
11/4/1938,-0.001517451,
11/7/1938,0.019549495,
11/9/1938,0.026452681,
11/10/1938,-0.006547859,
11/14/1938,-0.019904822,
11/15/1938,-0.005974626,
11/16/1938,-0.028877387,
11/17/1938,0.011498785,
11/18/1938,-0.021572485,
11/21/1938,0.003110422,
11/22/1938,-0.008577051,
11/23/1938,0.002346501,
11/25/1938,0.001561281,
11/28/1938,-0.035732265,
11/29/1938,0.004838719,
11/30/1938,0.023848507,
12/1/1938,-0.009471263,
12/2/1938,-0.010362787,
12/5/1938,-0.00643089,
12/6/1938,0.008032172,
12/7/1938,0.003194891,
12/8/1938,-0.01203384,
12/9/1938,-0.005665738,
12/12/1938,0.011299555,
12/13/1938,0.010379335,
12/14/1938,0.021218871,
12/15/1938,0.002330098,
12/16/1938,0.000775494,
12/19/1938,-0.017201362,
12/20/1938,-0.001578532,
12/21/1938,-0.006339165,
12/22/1938,0.007128743,
12/23/1938,0.010989122,
12/27/1938,-0.006264703,
12/28/1938,0.009382399,
12/29/1938,0.021555877,
12/30/1938,0.000761325,
1/3/1939,-0.004576667,
1/4/1939,0.011402632,
1/5/1939,-0.012932854,
1/6/1939,0.000765404,
1/9/1939,-0.021655912,
1/10/1939,0.0015625,
1/11/1939,-0.018913093,
1/12/1939,-0.007987263,
1/13/1939,-0.011290443,
1/16/1939,0.024039619,
1/17/1939,0.007886476,
1/18/1939,-0.001572327,
1/19/1939,0.007056086,
1/20/1939,-0.003913899,
1/23/1939,-0.066475035,
1/24/1939,0.004182357,
1/25/1939,-0.005860209,
1/26/1939,-0.032426049,
1/27/1939,0.028219059,
1/30/1939,0.024980483,
1/31/1939,0.011447386,
2/1/1939,-0.014742282,
2/2/1939,0.021225287,
2/3/1939,-0.006483005,
2/6/1939,0.013726497,
2/7/1939,-0.012101802,
2/8/1939,0.012903405,
2/9/1939,-0.014528101,
2/10/1939,0.002436055,
2/14/1939,0.002430135,
2/15/1939,0.001616815,
2/16/1939,0.008045096,
2/17/1939,-0.00643089,
2/20/1939,-0.019544596,
2/21/1939,0.005740073,
2/23/1939,0.000817327,
2/24/1939,0.024214258,
2/27/1939,0.007151401,
2/28/1939,0.005527057,
3/1/1939,0,
3/2/1939,-0.001576044,
3/3/1939,0.01409577,
3/6/1939,-0.005458103,
3/7/1939,0.004680196,
3/8/1939,0.016975716,
3/9/1939,-0.004601235,
3/10/1939,0.006893938,
3/13/1939,-0.013835732,
3/14/1939,0.0038625,
3/15/1939,-0.028148848,
3/16/1939,-0.002381899,
3/17/1939,-0.029852963,
3/20/1939,-0.02152401,
3/21/1939,0.017420598,
3/22/1939,-0.034298636,
3/23/1939,0.014364421,
3/24/1939,0.012505373,
3/27/1939,-0.006650066,
3/28/1939,-0.013434291,
3/29/1939,0.007578984,
3/30/1939,-0.035001439,
3/31/1939,-0.047140787,
4/3/1939,0.025181187,
4/4/1939,-0.021544819,
4/5/1939,0.003623192,
4/6/1939,-0.036836577,
4/10/1939,-0.020853836,
4/11/1939,-0.001917546,
4/12/1939,0.026516705,
4/13/1939,0.008376038,
4/14/1939,-0.014939587,
4/17/1939,0.018639869,
4/18/1939,-0.015821642,
4/19/1939,0.012121361,
4/20/1939,0.011976191,
4/21/1939,0.003656311,
4/24/1939,-0.016559716,
4/25/1939,0.001853569,
4/26/1939,0.010133666,
4/27/1939,0.010939033,
4/28/1939,-0.009107531,
5/1/1939,-0.006424988,
5/2/1939,0.012808958,
5/3/1939,0.026022105,
5/4/1939,-0.00354925,
5/5/1939,-0.003561892,
5/8/1939,0.001782532,
5/9/1939,0.017652709,
5/10/1939,-0.0123241,
5/11/1939,0,
5/12/1939,-0.007111141,
5/15/1939,0.003561892,
5/16/1939,-0.027942332,
5/17/1939,-0.006419096,
5/18/1939,0.001838236,
5/19/1939,0.009140831,
5/22/1939,0.016245845,
5/23/1939,-0.005386009,
5/24/1939,0.028395874,
5/25/1939,0.001748252,
5/26/1939,0.003487362,
5/29/1939,0.013829088,
5/31/1939,-0.004301082,
6/1/1939,-0.015638894,
6/2/1939,0.005240187,
6/5/1939,0.002609832,
6/6/1939,0.012947958,
6/7/1939,0.000857265,
6/8/1939,-0.002574004,
6/9/1939,0.013652089,
6/12/1939,-0.011935351,
6/13/1939,-0.006884709,
6/14/1939,-0.004327138,
6/15/1939,-0.024584206,
6/16/1939,0.002663117,
6/19/1939,0.012334958,
6/20/1939,0.008718451,
6/21/1939,0,
6/22/1939,-0.006094925,
6/23/1939,0.004357305,
6/26/1939,-0.022868191,
6/27/1939,0.004438534,
6/28/1939,-0.020582382,
6/29/1939,-0.024715217,
6/30/1939,0.006466535,
7/3/1939,0.012808958,
7/5/1939,0.018018506,
7/6/1939,-0.000893256,
7/7/1939,-0.005376357,
7/10/1939,0.003587448,
7/11/1939,0.012455677,
7/12/1939,0.020998147,
7/13/1939,0.007762005,
7/14/1939,-0.007762005,
7/17/1939,0.044037598,
7/18/1939,0.007428841,
7/19/1939,-0.013245227,
7/20/1939,-0.012578782,
7/21/1939,0.020050797,
7/24/1939,0.003303058,
7/25/1939,-0.006617063,
7/26/1939,0.009909247,
7/27/1939,0.000821355,
7/28/1939,-0.003289477,
7/31/1939,-0.008271346,
8/1/1939,0,
8/2/1939,0.009917437,
8/3/1939,-0.003294896,
8/4/1939,-0.018318581,
8/7/1939,-0.005054771,
8/8/1939,0.002530579,
8/9/1939,-0.00761103,
8/10/1939,-0.020583917,
8/11/1939,0.001731602,
8/14/1939,0.018852315,
8/15/1939,0.009294532,
8/16/1939,-0.026418239,
8/17/1939,-0.000863931,
8/18/1939,-0.020961466,
8/21/1939,-0.026835242,
8/22/1939,0.018860011,
8/23/1939,-0.031633908,
8/24/1939,-0.002758622,
8/25/1939,0.020957487,
8/28/1939,0.007187812,
8/29/1939,0.027374778,
8/30/1939,-0.010507978,
8/31/1939,-0.015971946,
9/1/1939,0.010676258,
9/5/1939,0.112063663,
9/6/1939,-0.00874062,
9/7/1939,-0.002397125,
9/8/1939,0.015085637,
9/11/1939,0.025672355,
9/12/1939,0.011454879,
9/13/1939,-0.010687125,
9/14/1939,0.003829955,
9/15/1939,-0.000764818,
9/18/1939,-0.046993768,
9/19/1939,0.037770028,
9/20/1939,-0.000772499,
9/21/1939,0.006163348,
9/22/1939,-0.007710138,
9/25/1939,0.00231929,
9/26/1939,0.01227951,
9/27/1939,0,
9/28/1939,-0.019253579,
9/29/1939,-0.005458103,
10/2/1939,0.007012105,
10/3/1939,-0.008577051,
10/4/1939,0.001564946,
10/5/1939,0.002342836,
10/6/1939,-0.001561281,
10/9/1939,-0.005483758,
10/10/1939,0.002353865,
10/11/1939,0.00625002,
10/13/1939,-0.007818648,
10/16/1939,0,
10/17/1939,0.02710193,
10/18/1939,-0.006899222,
10/19/1939,-0.001539646,
10/20/1939,-0.003086422,
10/23/1939,0.003856542,
10/24/1939,0.002306806,
10/25/1939,0.014487482,
10/26/1939,-0.009889773,
10/27/1939,-0.004597709,
10/30/1939,-0.004618946,
10/31/1939,-0.010081512,
11/1/1939,-0.000779727,
11/2/1939,0.001558847,
11/3/1939,0.00853049,
11/6/1939,-0.010089337,
11/8/1939,-0.00547518,
11/9/1939,-0.01342302,
11/10/1939,0.004758137,
11/13/1939,0.000790826,
11/14/1939,0.007089435,
11/15/1939,-0.008671714,
11/16/1939,0.012588679,
11/17/1939,-0.003132344,
11/20/1939,0.003132344,
11/21/1939,-0.007061622,
11/22/1939,-0.001576044,
11/24/1939,-0.015097625,
11/27/1939,0.002399042,
11/28/1939,-0.004001606,
11/29/1939,-0.011290443,
11/30/1939,-0.010599365,
12/1/1939,0.007349972,
12/4/1939,-0.000814001,
12/5/1939,-0.001629992,
12/6/1939,0.015378692,
12/7/1939,0.00080289,
12/8/1939,-0.008058061,
12/11/1939,-0.010573502,
12/12/1939,-0.003276006,
12/13/1939,0.015466324,
12/14/1939,-0.001616815,
12/15/1939,0.003231021,
12/18/1939,-0.002422286,
12/19/1939,-0.002428168,
12/20/1939,0.004043677,
12/21/1939,-0.000807428,
12/22/1939,0.00483482,
12/26/1939,-0.00483482,
12/27/1939,-0.005670327,
12/28/1939,0.008896136,
12/29/1939,0.003215437,
1/2/1940,0.013551423,
1/3/1940,0.011023734,
1/4/1940,-0.003137257,
1/5/1940,-0.005513996,
1/8/1940,0.000789578,
1/9/1940,-0.009516329,
1/10/1940,0.001592357,
1/11/1940,-0.016038836,
1/12/1940,-0.019592463,
1/15/1940,-0.004958688,
1/16/1940,0.005782751,
1/17/1940,0.000823384,
1/18/1940,-0.001647447,
1/19/1940,0.001647447,
1/22/1940,-0.007434978,
1/23/1940,0.004137366,
1/24/1940,0.013125701,
1/25/1940,-0.009005382,
1/26/1940,-0.000822707,
1/29/1940,0.000822707,
1/30/1940,-0.005773212,
1/31/1940,-0.003314005,
2/1/1940,0,
2/2/1940,0.000829531,
2/5/1940,-0.001659751,
2/6/1940,0.008271346,
2/7/1940,0.006568168,
2/8/1940,0.012200233,
2/9/1940,0,
2/13/1940,-0.003238869,
2/14/1940,-0.004063394,
2/15/1940,0,
2/16/1940,0.000814001,
2/19/1940,0,
2/20/1940,0.004870139,
2/21/1940,-0.002432105,
2/23/1940,-0.007332008,
2/26/1940,-0.005740073,
2/27/1940,-0.001646091,
2/28/1940,0.000823384,
2/29/1940,-0.001647447,
3/1/1940,-0.005787532,
3/4/1940,0.002484473,
3/5/1940,0.004950505,
3/6/1940,0.007380107,
3/7/1940,0.00081666,
3/8/1940,-0.004089985,
3/11/1940,0.003273325,
3/12/1940,0.002447982,
3/13/1940,-0.001631322,
3/14/1940,-0.002451983,
3/15/1940,-0.012350919,
3/18/1940,-0.005816385,
3/19/1940,0.007472015,
3/20/1940,0.004127121,
3/21/1940,0,
3/25/1940,-0.005782751,
3/26/1940,-0.004983399,
3/27/1940,0.013234271,
3/28/1940,-0.002468121,
3/29/1940,0.003289477,
4/1/1940,0.002460026,
4/2/1940,0.003270649,
4/3/1940,0.01539115,
4/4/1940,0.006410278,
4/5/1940,-0.003200003,
4/8/1940,0.008775485,
4/9/1940,-0.010379335,
4/10/1940,-0.00886745,
4/11/1940,0.003233633,
4/12/1940,-0.005665738,
4/15/1940,0,
4/16/1940,-0.013894788,
4/17/1940,0.000822707,
4/18/1940,-0.009917437,
4/19/1940,0,
4/22/1940,0.008271346,
4/23/1940,0.007386164,
4/24/1940,-0.004096687,
4/25/1940,0.000820681,
4/26/1940,-0.009064751,
4/29/1940,0.003305788,
4/30/1940,0.005758963,
5/1/1940,-0.013212414,
5/2/1940,0.005801923,
5/3/1940,0.001651528,
5/6/1940,-0.004962789,
5/7/1940,0.002484473,
5/8/1940,0.001652893,
5/9/1940,0.000825423,
5/10/1940,-0.030153038,
5/13/1940,-0.056858339,
5/14/1940,-0.077645344,
5/15/1940,0.009680618,
5/16/1940,0.009587801,
5/17/1940,-0.051896128,
5/20/1940,-0.016211095,
5/21/1940,-0.068701071,
5/22/1940,0.004366819,
5/23/1940,0.002176279,
5/24/1940,-0.004357305,
5/27/1940,0.023733584,
5/28/1940,-0.020463827,
5/29/1940,0.006507615,
5/31/1940,0.002159828,
6/3/1940,-0.017410668,
6/4/1940,0.013086337,
6/5/1940,-0.01528414,
6/6/1940,0.014200129,
6/7/1940,0.012931215,
6/10/1940,-0.038193404,
6/11/1940,0.04672224,
6/12/1940,0.048689057,
6/13/1940,-0.01939826,
6/14/1940,0.024441135,
6/17/1940,0.00401607,
6/18/1940,0.003001503,
6/19/1940,0.001996009,
6/20/1940,-0.012036254,
6/21/1940,0,
6/24/1940,0.018991076,
6/25/1940,-0.02913315,
6/26/1940,-0.006134989,
6/27/1940,0.01020417,
6/28/1940,0.013111635,
7/1/1940,-0.011083237,
7/2/1940,-0.002028398,
7/3/1940,0.003041057,
7/5/1940,0.006054509,
7/8/1940,0,
7/9/1940,0,
7/10/1940,0.003013563,
7/11/1940,0,
7/12/1940,-0.002008033,
7/15/1940,0.003010539,
7/16/1940,0.010961744,
7/17/1940,-0.00297767,
7/18/1940,0.000993542,
7/19/1940,-0.009980123,
7/22/1940,0,
7/23/1940,0.001002506,
7/24/1940,-0.009058945,
7/25/1940,0.003028776,
7/26/1940,0.005027663,
7/29/1940,0.010972679,
7/30/1940,0.02449902,
7/31/1940,-0.003879733,
8/1/1940,-0.00291971,
8/2/1940,-0.000975134,
8/5/1940,0.002922554,
8/6/1940,-0.01075805,
8/7/1940,0,
8/8/1940,0,
8/9/1940,0.009784814,
8/12/1940,0.010653854,
8/13/1940,-0.037295785,
8/14/1940,-0.009040745,
8/15/1940,0.009040745,
8/16/1940,-0.016129382,
8/19/1940,0.007088637,
8/20/1940,0.012036254,
8/21/1940,0.01778703,
8/22/1940,0.010716128,
8/23/1940,-0.012676913,
8/26/1940,0.003917733,
8/27/1940,0,
8/28/1940,0.013592442,
8/29/1940,-0.004833262,
8/30/1940,0.017291497,
9/3/1940,0.005698021,
9/4/1940,0.020619287,
9/5/1940,0.013818737,
9/6/1940,-0.007346222,
9/9/1940,-0.030886873,
9/10/1940,0.000950119,
9/11/1940,-0.007626348,
9/12/1940,-0.014458083,
9/13/1940,0.000970403,
9/16/1940,0.014444161,
9/17/1940,0.007619084,
9/18/1940,0.007561473,
9/19/1940,-0.002828856,
9/20/1940,0,
9/23/1940,0.02885263,
9/24/1940,-0.003676475,
9/25/1940,-0.001843318,
9/26/1940,-0.006478505,
9/27/1940,-0.017799065,
9/30/1940,0.007532992,
10/1/1940,0.013973213,
10/2/1940,0.004614683,
10/3/1940,0.000920387,
10/4/1940,-0.008314136,
10/7/1940,-0.00558141,
10/8/1940,-0.016933613,
10/9/1940,-0.005708864,
10/10/1940,-0.000954654,
10/11/1940,0.010451402,
10/14/1940,-0.0047371,
10/15/1940,0.010392158,
10/16/1940,0.00375235,
10/17/1940,0.004670723,
10/18/1940,-0.000932401,
10/21/1940,-0.006551263,
10/22/1940,0.004683849,
10/23/1940,0.009302393,
10/24/1940,-0.006502577,
10/25/1940,0,
10/28/1940,0.007428075,
10/29/1940,0.001848429,
10/30/1940,0.008275909,
10/31/1940,0.014545711,
11/1/1940,0,
11/4/1940,0.007194276,
11/6/1940,-0.033716178,
11/7/1940,0.054115998,
11/8/1940,-0.014147009,
11/12/1940,0.011509645,
11/13/1940,-0.008841791,
11/14/1940,0.002660755,
11/15/1940,-0.010685765,
11/18/1940,-0.011706572,
11/19/1940,0.000905387,
11/20/1940,-0.023810649,
11/22/1940,0,
11/25/1940,0,
11/26/1940,-0.002784225,
11/27/1940,-0.018762276,
11/28/1940,0,
11/29/1940,0.000946522,
12/2/1940,0.004719216,
12/3/1940,-0.003773589,
12/4/1940,0,
12/5/1940,-0.006638242,
12/6/1940,0.001901141,
12/9/1940,0.007568626,
12/10/1940,0,
12/11/1940,0.00188324,
12/12/1940,0.003755873,
12/13/1940,0.00187266,
12/16/1940,-0.010343299,
12/17/1940,-0.003787883,
12/18/1940,-0.009532961,
12/19/1940,-0.003838776,
12/20/1940,0.000961076,
12/23/1940,-0.002886005,
12/24/1940,0.001924928,
12/26/1940,-0.000962001,
12/27/1940,0.004800777,
12/30/1940,0.012375217,
12/31/1940,0.000945627,
1/2/1941,-0.009496748,
1/3/1941,0.022642477,
1/6/1941,0.001863933,
1/7/1941,0.000930665,
1/8/1941,0.001858737,
1/9/1941,0.00555557,
1/10/1941,0.002766253,
1/13/1941,-0.003690041,
1/14/1941,-0.005560719,
1/15/1941,-0.008399489,
1/16/1941,-0.012258522,
1/17/1941,-0.001899336,
1/20/1941,-0.004764182,
1/21/1941,-0.009597003,
1/22/1941,0.005769247,
1/23/1941,-0.000959233,
1/24/1941,0.002874942,
1/27/1941,0.003820444,
1/28/1941,-0.005736153,
1/29/1941,-0.020339684,
1/30/1941,-0.017769471,
1/31/1941,0.002983592,
2/3/1941,-0.010983635,
2/4/1941,0.001003512,
2/5/1941,0.017893122,
2/6/1941,0.003933142,
2/7/1941,-0.002948405,
2/10/1941,-0.000984737,
2/11/1941,-0.016890615,
2/13/1941,-0.014127379,
2/14/1941,-0.032010993,
2/17/1941,0.012513198,
2/18/1941,-0.00207469,
2/19/1941,-0.008342071,
2/20/1941,0.017644464,
2/21/1941,0.004106782,
2/24/1941,0.008163311,
2/25/1941,0.009104767,
2/26/1941,0.002012073,
2/27/1941,-0.007060039,
2/28/1941,0.00404041,
3/3/1941,-0.015236455,
3/4/1941,0.005104656,
3/5/1941,-0.006128722,
3/6/1941,0.019280151,
3/7/1941,-0.005037794,
3/10/1941,0.020000667,
3/11/1941,-0.007952328,
3/12/1941,0,
3/13/1941,-0.005002512,
3/14/1941,0.001002506,
3/17/1941,0.004997512,
3/18/1941,0.003980105,
3/19/1941,-0.005976113,
3/20/1941,0.000998502,
3/21/1941,-0.009022618,
3/24/1941,-0.001007557,
3/25/1941,0.00402415,
3/26/1941,-0.003016594,
3/27/1941,0.008024115,
3/28/1941,-0.007017573,
3/31/1941,0.002010051,
4/1/1941,0.001003512,
4/2/1941,0.004004009,
4/3/1941,0.014873849,
4/4/1941,-0.001970444,
4/7/1941,-0.008915364,
4/8/1941,-0.021116923,
4/9/1941,-0.014329826,
4/10/1941,-0.00103146,
4/14/1941,-0.007250161,
4/15/1941,-0.003123376,
4/16/1941,0,
4/17/1941,-0.005227403,
4/18/1941,-0.014783796,
4/21/1941,-0.003196593,
4/22/1941,-0.005350468,
4/23/1941,0.011733468,
4/24/1941,0.004232811,
4/25/1941,-0.007419218,
4/28/1941,0.002125399,
4/29/1941,0.002120892,
4/30/1941,-0.013866889,
5/1/1941,-0.001074691,
5/2/1941,0.003220615,
5/5/1941,0.001071237,
5/6/1941,0.016985546,
5/7/1941,-0.003162891,
5/8/1941,-0.002114166,
5/9/1941,0,
5/12/1941,0.011572986,
5/13/1941,0,
5/14/1941,-0.007349114,
5/15/1941,-0.017003598,
5/16/1941,0.002141328,
5/19/1941,0.005333346,
5/20/1941,0.016878038,
5/21/1941,-0.001046573,
5/22/1941,-0.011585174,
5/23/1941,0,
5/26/1941,-0.011720965,
5/27/1941,0.006410278,
5/28/1941,0,
5/29/1941,-0.00106553,
6/2/1941,-0.002134473,
6/3/1941,0.011683617,
6/4/1941,-0.001056524,
6/5/1941,0.004219416,
6/6/1941,-0.001053186,
6/9/1941,0.017755036,
6/10/1941,0.016427474,
6/11/1941,0,
6/12/1941,0.005078731,
6/13/1941,-0.002028398,
6/16/1941,-0.004069182,
6/17/1941,0.008121872,
6/18/1941,0.001010612,
6/19/1941,-0.002022245,
6/20/1941,-0.012220111,
6/23/1941,0.019280151,
6/24/1941,-0.007060039,
6/25/1941,0.002022245,
6/26/1941,0.004032264,
6/27/1941,-0.005042875,
6/30/1941,-0.00405269,
7/1/1941,-0.003050333,
7/2/1941,0.007103023,
7/3/1941,0.002020203,
7/7/1941,0.018000486,
7/8/1941,0.018655426,
7/9/1941,0,
7/10/1941,0.002914038,
7/11/1941,-0.002914038,
7/14/1941,0.001943635,
7/15/1941,0.002908388,
7/16/1941,-0.004852023,
7/17/1941,-0.006832628,
7/18/1941,0.003910073,
7/21/1941,0.020280753,
7/22/1941,-0.00095648,
7/23/1941,-0.002874942,
7/24/1941,-0.005774799,
7/25/1941,-0.001932368,
7/28/1941,0.012494156,
7/29/1941,-0.001912046,
7/30/1941,-0.004796172,
7/31/1941,-0.000962001,
8/1/1941,-0.004823936,
8/4/1941,0.001932368,
8/5/1941,0,
8/6/1941,0,
8/7/1941,-0.001932368,
8/8/1941,-0.010695289,
8/11/1941,-0.008836582,
8/12/1941,0,
8/13/1941,-0.004943164,
8/14/1941,0.003956484,
8/15/1941,-0.009920716,
8/18/1941,0.009920716,
8/19/1941,0.00098668,
8/20/1941,0.003937013,
8/21/1941,-0.000982801,
8/22/1941,-0.001968505,
8/25/1941,0.001968505,
8/26/1941,0.007835496,
8/27/1941,0.000975134,
8/28/1941,0.00291971,
8/29/1941,-0.00097229,
9/2/1941,0.005819609,
9/3/1941,-0.006792845,
9/4/1941,-0.002925404,
9/5/1941,-0.002933987,
9/8/1941,0.001956948,
9/9/1941,-0.00293686,
9/10/1941,-0.007874056,
9/11/1941,0.010810916,
9/12/1941,0,
9/15/1941,0.00097704,
9/16/1941,0.00487093,
9/17/1941,0.017341475,
9/18/1941,-0.00767022,
9/19/1941,-0.009671255,
9/22/1941,-0.00097229,
9/23/1941,0.0038835,
9/24/1941,-0.006806054,
9/25/1941,-0.012764042,
9/26/1941,-0.002968829,
9/29/1941,0.003956484,
9/30/1941,0.006886402,
10/1/1941,-0.00294551,
10/2/1941,-0.002954212,
10/3/1941,-0.00098668,
10/6/1941,-0.000987654,
10/7/1941,-0.011928571,
10/8/1941,-0.002002003,
10/9/1941,-0.014127379,
10/10/1941,0,
10/14/1941,-0.006116227,
10/15/1941,-0.006153866,
10/16/1941,-0.014508026,
10/17/1941,0.004166673,
10/20/1941,0.009312018,
10/21/1941,0.009226103,
10/22/1941,-0.004089985,
10/23/1941,0.001024066,
10/24/1941,0.005104656,
10/27/1941,-0.016427474,
10/28/1941,-0.001035733,
10/29/1941,-0.003113651,
10/30/1941,0,
10/31/1941,-0.012552466,
11/3/1941,0.00942909,
11/5/1941,0.007272759,
11/6/1941,-0.008316056,
11/7/1941,-0.003136437,
11/10/1941,-0.007356838,
11/12/1941,-0.023480268,
11/13/1941,-0.005414198,
11/14/1941,0.00972455,
11/17/1941,-0.002152853,
11/18/1941,-0.002157498,
